# sample; mag1 in nT; mag2 in nT; grad in nT
7446683;43639.20302464124688;43685.01516903020820;-45.81214438895734
7446684;43645.12995896532811;43687.74260990330367;-42.61265093798469
7446685;43648.49959101868444;43690.72041498661565;-42.22082396792339
7446686;43654.29401820897328;43693.93239478232135;-39.63837657334305
7446687;43655.58449693840521;43695.40705035776045;-39.82255341936206
7446688;43657.58676185652439;43695.16382376146066;-37.57706190494165
7446689;43652.68772783844179;43690.71788356244360;-38.03015572399797
7446690;43656.69582159417041;43692.76416252335912;-36.06834092918400
7446691;43658.20039444775466;43694.89198669800680;-36.69159225025524
7446692;43658.40647802581952;43693.17576800121606;-34.76928997539655
7446693;43656.85821748252783;43692.40866056957748;-35.55044308705705
7446694;43066.92733095983567;43019.22787047836755;47.69946048146581
7446695;nan;nan;nan
7446696;nan;nan;nan
7446697;nan;nan;nan
7446698;nan;nan;nan
7446699;nan;nan;nan
7446700;nan;nan;nan
7446701;nan;nan;nan
7446702;nan;nan;nan
7446703;nan;nan;nan
7446704;43322.03339018215047;43673.59702301851939;-351.56363283637273
7446705;43495.03059751445835;43685.55722523979784;-190.52662772534777
7446706;43575.11615574312600;43691.16414885800623;-116.04799311487335
7446707;43605.27233965260530;43693.72171617491404;-88.44937652231441
7446708;43623.33526404333679;43693.66849513341731;-70.33323109006886
7446709;43627.94607452594209;43689.58765022045554;-61.64157569452144
7446710;43637.26533739682054;43691.58751772037067;-54.32218032354715
7446711;43642.68599173407711;43693.88408791048278;-51.19809617639737
7446712;43645.60015664962702;43692.34110628873896;-46.74094963910598
7446713;43646.84264330963197;43692.40063819157513;-45.55799488194307
7446714;43645.52079530848277;43687.93886760033638;-42.41807229184987
7446715;43644.94497486219916;43687.12118818829913;-42.17621332609649
7446716;43642.81090200596373;43682.48863851956412;-39.67773651360446
7446717;43642.42699084837659;43682.29945481751929;-39.87246396915463
7446718;43644.40663320240856;43682.08701820648275;-37.68038500407290
7446719;43649.25874544786348;43687.40489692935080;-38.14615148149004
7446720;43647.80877441467601;43683.86218158068368;-36.05340716600736
7446721;43646.29129389250738;43683.04075565693347;-36.74946176443598
7446722;43648.45126462008920;43683.36174924730585;-34.91048462720957
7446723;43649.68361147153337;43685.32934428570297;-35.64573281417005
7446724;43054.88985272387072;43017.28552874484012;37.60432397903369
7446725;nan;nan;nan
7446726;nan;nan;nan
7446727;nan;nan;nan
7446728;nan;nan;nan
7446729;nan;nan;nan
7446730;nan;nan;nan
7446731;nan;nan;nan
7446732;nan;nan;nan
7446733;nan;nan;nan
7446734;43323.19700516139710;43674.61937775142724;-351.42237259002604
7446735;43493.06799910066184;43683.44362652036216;-190.37562741970748
7446736;43564.73642848154850;43680.78481284085137;-116.04838435931009
7446737;43592.89663363528962;43681.38919992023148;-88.49256628494467
7446738;43610.04851736874843;43680.94484116232343;-70.89632379357960
7446739;43624.47595830872888;43686.62412744676840;-62.14816913803487
7446740;43628.90976950494951;43683.35942202442675;-54.44965251947668
7446741;43631.26317798704258;43682.66114381229272;-51.39796582524955
7446742;43636.02306532803777;43683.06362995050586;-47.04056462246859
7446743;43639.17328982822073;43685.00893478929356;-45.83564496107459
7446744;43645.09462311935204;43687.73071450308635;-42.63609138373577
7446745;43647.83715634883265;43690.12697293861856;-42.28981658979330
7446746;43654.26922493278107;43693.95160533399030;-39.68238040120193
7446747;43655.98408788114466;43695.79506515102548;-39.81097726988880
7446748;43658.27657196200744;43695.80417460655735;-37.52760264454415
7446749;43654.29762724820466;43692.28542528116668;-37.98779803295836
7446750;43657.69393158710591;43693.71218353394943;-36.01825194683940
7446751;43659.37620339076966;43696.04325844232517;-36.66705505155573
7446752;43660.27560412555613;43695.02235099350946;-34.74674686795019
7446753;43658.85288646682602;43694.33705252631626;-35.48416605948003
7446754;43067.12646421780664;43020.56898103085405;46.55748318695738
7446755;nan;nan;nan
7446756;nan;nan;nan
7446757;nan;nan;nan
7446758;nan;nan;nan
7446759;nan;nan;nan
7446760;nan;nan;nan
7446761;nan;nan;nan
7446762;nan;nan;nan
7446763;nan;nan;nan
7446764;43323.43494242331508;43674.69579856731434;-351.26085614400142
7446765;43496.20718779356685;43686.55871422677592;-190.35152643321450
7446766;43576.54266739647574;43692.53950902400538;-115.99684162753486
7446767;43606.68687312614929;43695.15232393470069;-88.46545080855931
7446768;43624.95572773081221;43695.20699837938446;-70.25127064857119
7446769;43629.85928881906875;43691.42978649943689;-61.57049768036193
7446770;43639.00794428856898;43693.26932006688003;-54.26137577831199
7446771;43644.81978429511946;43695.90149370222935;-51.08170940711329
7446772;43647.77069579767704;43694.45101088444790;-46.68031508676501
7446773;43648.00283060350921;43693.60780901693215;-45.60497841341018
7446774;43646.94616428664449;43689.36200415815983;-42.41583987152058
7446775;43646.43184648924944;43688.63203175972012;-42.20018527047183
7446776;43643.90952625537466;43683.58424921394180;-39.67472295856209
7446777;43643.15147459513537;43683.06752110146772;-39.91604650633003
7446778;43644.45734467415605;43682.16905411221524;-37.71170943805890
7446779;43649.49745816156064;43687.65878923528362;-38.16133107372029
7446780;43648.35373281864304;43684.45766749561153;-36.10393467696797
7446781;43647.46361808205256;43684.13422251064912;-36.67060442860442
7446782;43649.02981091539550;43683.89752506768855;-34.86771415228511
7446783;43650.11236457454652;43685.74541812231473;-35.63305354776647
7446784;43085.88591183515382;43024.77761716197710;61.10829467317127
7446785;nan;nan;nan
7446786;nan;nan;nan
7446787;nan;nan;nan
7446788;nan;nan;nan
7446789;nan;nan;nan
7446790;nan;nan;nan
7446791;nan;nan;nan
7446792;nan;nan;nan
7446793;nan;nan;nan
7446794;43323.00145373600390;43674.68300376067054;-351.68155002466847
7446795;43492.86679535191797;43683.45436490104476;-190.58756954912604
7446796;43564.64221343409008;43680.66392348090449;-116.02171004681568
7446797;43592.50238015514333;43680.99840193342243;-88.49602177827140
7446798;43609.95288391950453;43680.79217646763573;-70.83929254813943
7446799;43624.52430270961486;43686.65535049951723;-62.13104778989237
7446800;43629.17459111792414;43683.56098574277712;-54.38639462485359
7446801;43631.25195024842833;43682.61965024912934;-51.36770000069802
7446802;43635.93022986058349;43682.96039436361025;-47.03016450302891
7446803;43639.20224555092136;43685.00981821051391;-45.80757265960047
7446804;43645.13593018819665;43687.73205857505673;-42.59612838686648
7446805;43647.72448800505663;43690.00354967986641;-42.27906167481181
7446806;43654.06227400102944;43693.72188283149444;-39.65960883046718
7446807;43655.82668204598303;43695.64227088123152;-39.81558883524745
7446808;43657.80498871015880;43695.37801746567129;-37.57302875550089
7446809;43653.09487894622725;43691.12196214482537;-38.02708319860213
7446810;43656.66312914565060;43692.71992275857338;-36.05679361292229
7446811;43658.63270315773116;43695.32264784674771;-36.68994468901173
7446812;43659.78001550910994;43694.50974973037955;-34.72973422126769
7446813;43657.96545781407622;43693.49446737499966;-35.52900956091599
7446814;43067.91595448823500;43020.22911136452603;47.68684312370188
7446815;nan;nan;nan
7446816;nan;nan;nan
7446817;nan;nan;nan
7446818;nan;nan;nan
7446819;nan;nan;nan
7446820;nan;nan;nan
7446821;nan;nan;nan
7446822;nan;nan;nan
7446823;nan;nan;nan
7446824;43322.38326818338101;43674.29045856458106;-351.90719038119869
7446825;43495.93755664109631;43686.23969925668644;-190.30214261559297
7446826;43576.09074531897932;43692.09395533438510;-116.00321001540304
7446827;43606.58918739674118;43695.04456938589283;-88.45538198914954
7446828;43625.00969394340791;43695.21492113442218;-70.20522719101706
7446829;43629.86350227904040;43691.49318848219264;-61.62968620315055
7446830;43638.94757632177789;43693.21111649781233;-54.26354017603068
7446831;43644.83877279302396;43695.94430370637565;-51.10553091335019
7446832;43648.02289207745343;43694.69186003712093;-46.66896795967137
7446833;43648.38584420923871;43693.96955843595060;-45.58371422670466
7446834;43647.39013490495563;43689.82940154809330;-42.43926664313968
7446835;43646.96741389524686;43689.14779436744720;-42.18038047218693
7446836;43644.45965050040832;43684.12846774699574;-39.66881724658067
7446837;43643.66245794356655;43683.58129380994797;-39.91883586637998
7446838;43644.95121118369570;43682.65392066854838;-37.70270948484895
7446839;43649.92283395166305;43688.09125341629260;-38.16841946462577
7446840;43648.92826788175444;43684.98595673984528;-36.05768885809029
7446841;43646.80429176484904;43683.55010019057954;-36.74580842573168
7446842;43648.89744772324775;43683.77829949979787;-34.88085177655432
7446843;43649.93196424686175;43685.56325832522998;-35.63129407836207
7446844;43057.05603773601615;43023.55152625791379;33.50451147810240
7446845;nan;nan;nan
7446846;nan;nan;nan
7446847;nan;nan;nan
7446848;nan;nan;nan
7446849;nan;nan;nan
7446850;nan;nan;nan
7446851;nan;nan;nan
7446852;nan;nan;nan
7446853;nan;nan;nan
7446854;43324.83355540912453;43676.33248586708942;-351.49893045796142
7446855;43494.34168644368765;43684.80495246830833;-190.46326602461852
7446856;43565.76640049536218;43681.72059862304013;-115.95419812768313
7446857;43593.45995148833026;43681.90332237720577;-88.44337088887067
7446858;43610.75254103219777;43681.53815543054952;-70.78561439834806
7446859;43625.22953922277520;43687.32626880741736;-62.09672958463753
7446860;43630.03023061061685;43684.43937828169146;-54.40914767106920
7446861;43631.99310889925255;43683.36412274097529;-51.37101384171314
7446862;43636.68187202342961;43683.69300461718376;-47.01113259375301
7446863;43639.94693419228861;43685.73692119737098;-45.78998700508094
7446864;43645.67494694359630;43688.29518231104157;-42.62023536745142
7446865;43648.16795739973895;43690.45200766927883;-42.28405026955154
7446866;43654.79473719276575;43694.45213671439706;-39.65739952162703
7446867;43656.81111287781096;43696.62506589728582;-39.81395301947096
7446868;43658.88203399218764;43696.42540680936509;-37.54337281718025
7446869;43654.30169450725225;43692.32632655486668;-38.02463204762009
7446870;43657.47699043692410;43693.53396385152155;-36.05697341459945
7446871;43659.78680424179038;43696.46778806023940;-36.68098381844589
7446872;43660.16455338551168;43694.92666596151685;-34.76211257600540
7446873;43658.57289664960990;43694.13436242551688;-35.56146577590921
7446874;43069.19602501573536;43020.56551627472072;48.63050874102040
7446875;nan;nan;nan
7446876;nan;nan;nan
7446877;nan;nan;nan
7446878;nan;nan;nan
7446879;nan;nan;nan
7446880;nan;nan;nan
7446881;nan;nan;nan
7446882;nan;nan;nan
7446883;nan;nan;nan
7446884;43322.74814690750645;43674.39849715468154;-351.65035024717179
7446885;43495.75673829719017;43686.29057888607349;-190.53384058888548
7446886;43576.48053015815822;43692.44575093231833;-115.96522077416668
7446887;43606.84984739724314;43695.26104493525781;-88.41119753802252
7446888;43625.11863722254930;43695.34355203209998;-70.22491480955352
7446889;43629.75615420878603;43691.35669234325906;-61.60053813447661
7446890;43638.42712347939960;43692.71200947282341;-54.28488599342150
7446891;43644.59515333068703;43695.73121771531441;-51.13606438463670
7446892;43647.72411244609248;43694.42323752906668;-46.69912508297554
7446893;43648.18798847846483;43693.76805132116715;-45.58006284270493
7446894;43647.25069145589805;43689.66421032160724;-42.41351886570865
7446895;43646.50129949689290;43688.69725200349058;-42.19595250659930
7446896;43644.19555539672729;43683.87756760624325;-39.68201220951068
7446897;43642.92306465563161;43682.83771633043216;-39.91465167479080
7446898;43644.52640219571185;43682.24983215971588;-37.72342996400114
7446899;43649.44116728105291;43687.62257455359941;-38.18140727254246
7446900;43648.92469669488491;43684.99305489286053;-36.06835819797563
7446901;43646.85713974980899;43683.59327728897915;-36.73613753916474
7446902;43648.85183429110475;43683.76254310501099;-34.91070881390586
7446903;43650.05070397281088;43685.67216243042640;-35.62145845761160
7446904;43056.87188610410522;43017.32926471476094;39.54262138934742
7446905;nan;nan;nan
7446906;nan;nan;nan
7446907;nan;nan;nan
7446908;nan;nan;nan
7446909;nan;nan;nan
7446910;nan;nan;nan
7446911;nan;nan;nan
7446912;nan;nan;nan
7446913;nan;nan;nan
7446914;43325.26418429965270;43676.53100807797455;-351.26682377832111
7446915;43495.18251337167749;43685.71867562454281;-190.53616225285757
7446916;43566.16450229137990;43682.12592283086997;-115.96142053949015
7446917;43593.40287434744096;43681.86167744924023;-88.45880310180543
7446918;43610.62926196846820;43681.45495770080743;-70.82569573233837
7446919;43624.80720976024168;43686.94864156765834;-62.14143180741400
7446920;43630.18641660137655;43684.58399100278621;-54.39757440140908
7446921;43631.62834536827722;43682.99361072405736;-51.36526535577880
7446922;43636.24932579341839;43683.29113563089777;-47.04180983747917
7446923;43639.54097932572040;43685.36033205444983;-45.81935272872833
7446924;43645.40133545757999;43688.01561908813164;-42.61428363054630
7446925;43648.30900217625458;43690.55771131542133;-42.24870913916608
7446926;43654.54015208031342;43694.18991769098648;-39.64976561067086
7446927;43656.45476320181479;43696.29967365912307;-39.84491045731473
7446928;43658.36995436267898;43695.93340417746367;-37.56344981478333
7446929;43653.84084444840119;43691.89792730880436;-38.05708286040272
7446930;43656.86233319605526;43692.92946426499839;-36.06713106894428
7446931;43659.41542143873812;43696.11545032456343;-36.70002888582332
7446932;43659.97553464117664;43694.75934645390953;-34.78381181273495
7446933;43658.54097291312064;43694.09567682600027;-35.55470391287982
7446934;43069.05705504828802;43020.71011896996060;48.34693607832339
7446935;nan;nan;nan
7446936;nan;nan;nan
7446937;nan;nan;nan
7446938;nan;nan;nan
7446939;nan;nan;nan
7446940;nan;nan;nan
7446941;nan;nan;nan
7446942;nan;nan;nan
7446943;nan;nan;nan
7446944;43322.57618210135115;43674.12948985543335;-351.55330775408351
7446945;43495.46028839048813;43685.95688144912128;-190.49659305863864
7446946;43576.51144525151176;43692.40886897916062;-115.89742372764522
7446947;43607.04029866580822;43695.41264636696724;-88.37234770115508
7446948;43624.82761243762070;43695.05105020904739;-70.22343777142936
7446949;43629.70537425745715;43691.27386167806981;-61.56848742061045
7446950;43638.06461709814175;43692.34093447251507;-54.27631737438529
7446951;43644.32179016029113;43695.47435635705187;-51.15256619676852
7446952;43647.35501392243896;43694.05106268275995;-46.69604876031726
7446953;43648.01928806171782;43693.60672075040929;-45.58743268869569
7446954;43647.25758309251978;43689.68377215712826;-42.42618906461296
7446955;43646.73126496162149;43688.92660686642921;-42.19534190480432
7446956;43644.08208799483691;43683.73862419661600;-39.65653620178157
7446957;43642.76610008039279;43682.69320442395838;-39.92710434356896
7446958;43644.32229150916100;43682.02275044813723;-37.70045893898044
7446959;43649.29901117245026;43687.45870216165349;-38.15969098920727
7446960;43649.09592006058665;43685.16158304087003;-36.06566298028194
7446961;43646.71930041680025;43683.45447306983260;-36.73517265303177
7446962;43648.85270927444799;43683.73705045611860;-34.88434118166628
7446963;43649.84758136244636;43685.46836097821506;-35.62077961577098
7446964;43056.60709147487069;43022.94144281842455;33.66564865644767
7446965;nan;nan;nan
7446966;nan;nan;nan
7446967;nan;nan;nan
7446968;nan;nan;nan
7446969;nan;nan;nan
7446970;nan;nan;nan
7446971;nan;nan;nan
7446972;nan;nan;nan
7446973;nan;nan;nan
7446974;43324.08264124191192;43675.56312223238638;-351.48048099047469
7446975;43493.87608879373875;43684.27965569491789;-190.40356690117133
7446976;43565.18477923348837;43681.11864740332385;-115.93386816983089
7446977;43593.14700233033363;43681.56966310305143;-88.42266077271286
7446978;43610.19957554505527;43680.97260213115806;-70.77302658610044
7446979;43624.38438023537310;43686.49537559679447;-62.11099536142537
7446980;43630.03744177261251;43684.47532009069255;-54.43787831807264
7446981;43631.27951415249117;43682.66437498779851;-51.38486083530745
7446982;43635.77867554019031;43682.81690733532014;-47.03823179512753
7446983;43638.83798240641772;43684.64819721224922;-45.81021480583382
7446984;43644.57978537771851;43687.22316143420903;-42.64337605648512
7446985;43647.31581639973592;43689.63819179053826;-42.32237539080433
7446986;43653.82861571202375;43693.48666748312098;-39.65805177110479
7446987;43655.87332441903709;43695.71156846915983;-39.83824405011981
7446988;43657.66745109822659;43695.24898414380732;-37.58153304558534
7446989;43653.48062838281476;43691.53395242624538;-38.05332404342559
7446990;43655.91759277235542;43691.96652962542430;-36.04893685306905
7446991;43658.44924388753861;43695.14998508395365;-36.70074119641789
7446992;43659.09314132877626;43693.84413442404184;-34.75099309527189
7446993;43657.74783904040669;43693.32975022689061;-35.58191118648871
7446994;43070.92646770241845;43019.90704025005834;51.01942745235849
7446995;nan;nan;nan
7446996;nan;nan;nan
7446997;nan;nan;nan
7446998;nan;nan;nan
7446999;nan;nan;nan
7447000;nan;nan;nan
7447001;nan;nan;nan
7447002;nan;nan;nan
7447003;nan;nan;nan
7447004;43322.22682381309278;43673.64974018424255;-351.42291637114897
7447005;43495.13636207878153;43685.61672686173551;-190.48036478296109
7447006;43575.84958907312102;43691.78643895482674;-115.93684988170996
7447007;43606.37051420242642;43694.77791295789939;-88.40739875547638
7447008;43624.36552709694661;43694.62060312971153;-70.25507603276552
7447009;43629.72411295137863;43691.28753292798501;-61.56341997660270
7447010;43637.39671076674131;43691.60793875179661;-54.21122798504402
7447011;43643.59345528741687;43694.69818044674321;-51.10472515932733
7447012;43646.77220918288367;43693.43464203248732;-46.66243284960319
7447013;43647.67330132087955;43693.22502602341410;-45.55172470253198
7447014;43646.47278279344755;43688.90841910432937;-42.43563631088405
7447015;43645.92031551682885;43688.12359544695209;-42.20327993012496
7447016;43643.15208357146184;43682.83418454969797;-39.68210097823999
7447017;43641.80082871215564;43681.71998987294501;-39.91916116079218
7447018;43643.35878983083967;43681.10552319585986;-37.74673336502584
7447019;43648.36671628889599;43686.55575108926132;-38.18903480036171
7447020;43648.55978087739641;43684.65192535742244;-36.09214448002277
7447021;43645.91973504461203;43682.68306321748969;-36.76332817287398
7447022;43647.92313048835058;43682.85558430792298;-34.93245381956888
7447023;43649.13563328007149;43684.78406007151352;-35.64842679143658
7447024;43056.58096326425584;43022.32812274459866;34.25284051966067
7447025;nan;nan;nan
7447026;nan;nan;nan
7447027;nan;nan;nan
7447028;nan;nan;nan
7447029;nan;nan;nan
7447030;nan;nan;nan
7447031;nan;nan;nan
7447032;nan;nan;nan
7447033;nan;nan;nan
7447034;43324.25591932896350;43675.42086066171760;-351.16494133275199
7447035;43493.78693244353781;43684.15209500797937;-190.36516256444614
7447036;43565.29798772750655;43681.18292643885798;-115.88493871134881
7447037;43592.30404533722322;43680.76305429067725;-88.45900895345206
7447038;43609.65532885560242;43680.50002339727507;-70.84469454167041
7447039;43624.01422691690823;43686.13208547783142;-62.11785856092444
7447040;43630.12962400342803;43684.55426578795596;-54.42464178453145
7447041;43631.83432957948389;43683.14049917019292;-51.30616959070902
7447042;43636.28488362077042;43683.24021882624947;-46.95533520547940
7447043;43639.03991101025167;43684.83947251227801;-45.79956150203858
7447044;43645.28982960494614;43687.83727512181213;-42.54744551686650
7447045;43647.52068684632832;43689.80163210978935;-42.28094526345252
7447046;43653.85262890400190;43693.52639221031131;-39.67376330631259
7447047;43656.15039425789291;43695.96377233510430;-39.81337807721416
7447048;43657.78256274703745;43695.34898947001057;-37.56642672296976
7447049;43653.34585814635648;43691.39498302288121;-38.04912487651694
7447050;43655.63456961760676;43691.66485914280929;-36.03028952520390
7447051;43658.58670480315050;43695.28190790992085;-36.69520310676236
7447052;43659.37733532505808;43694.12240821764863;-34.74507289258056
7447053;43658.12871367792832;43693.71025942677807;-35.58154574885410
7447054;43068.99934162224963;43020.90485106141568;48.09449056083102
7447055;nan;nan;nan
7447056;nan;nan;nan
7447057;nan;nan;nan
7447058;nan;nan;nan
7447059;nan;nan;nan
7447060;nan;nan;nan
7447061;nan;nan;nan
7447062;nan;nan;nan
7447063;nan;nan;nan
7447064;43322.54015405528480;43673.64688051708072;-351.10672646179421
7447065;43495.34326831682847;43685.77528346759937;-190.43201515077143
7447066;43576.08139667400974;43692.00667153700488;-115.92527486299446
