# sample; mag1 in nT; mag2 in nT; grad in nT
8917709;43667.72828495797876;43674.23942879347305;-6.51114383549854
8917710;43673.56857556404429;43678.69162149298063;-5.12304592893279
8917711;43678.35990927206876;43684.83611969577760;-6.47621042371477
8917712;43681.41577092656371;43686.52991394502169;-5.11414301846448
8917713;43684.14637617486733;43690.66753408136719;-6.52115790650420
8917714;43684.95974268456484;43690.10447774403292;-5.14473505946930
8917715;43691.43883637682302;43697.96130308060674;-6.52246670378361
8917716;43695.70199948197842;43700.79500122092577;-5.09300173894401
8917717;43697.49528097557049;43704.04804370469355;-6.55276272912936
8917718;43697.86465005807258;43703.03140674674069;-5.16675668868449
8917719;43692.67091120796977;43699.23498578052386;-6.56407457256030
8917720;43688.87931120111170;43694.02297705807723;-5.14366585697454
8917721;43683.43027139105834;43689.97225199166860;-6.54198060060362
8917722;43681.21286220110778;43686.34193009936280;-5.12906789824508
8917723;43677.17231603044638;43683.71019113515649;-6.53787510471709
8917724;43677.00436681343854;43682.11588791414397;-5.11152110069825
8917725;43668.60664368441212;43675.13773144742299;-6.53108776301092
8917726;43665.83267296377016;43670.92892041519372;-5.09624745141817
8917727;43661.88079783209105;43668.37310700268426;-6.49230917059445
8917728;43662.84883208649262;43667.97381615800987;-5.12498407151640
8917729;43667.04165278913570;43673.55676859592495;-6.51511580678750
8917730;43672.99206233305449;43678.12084038495232;-5.12877805189517
8917731;43677.39770016630064;43683.91860674836789;-6.52090658207058
8917732;43680.93973238277977;43686.04535930441489;-5.10562692163237
8917733;43683.78047876680648;43690.31782517082320;-6.53734640401428
8917734;43684.65270080031769;43689.81105910389306;-5.15835830357222
8917735;43691.09117964244069;43697.64204372852691;-6.55086408608878
8917736;43695.12269500523689;43700.28017434701906;-5.15747934178285
8917737;43697.53923224076425;43704.09809595996194;-6.55886371919263
8917738;43698.12793599626457;43703.26501313348126;-5.13707713722617
8917739;43693.09380768216215;43699.63409548145864;-6.54028779929810
8917740;43689.70879717836942;43694.80854585301859;-5.09974867465349
8917741;43684.36584155183664;43690.86441753357212;-6.49857598173002
8917742;43681.75569867615559;43686.89661199826514;-5.14091332211406
8917743;43678.34880155372230;43684.81518136298837;-6.46637980927603
8917744;43678.23977031923278;43683.29630959754286;-5.05653927830469
8917745;43669.35527749874018;43675.85957518254872;-6.50429768380615
8917746;43666.50214507923374;43671.58450325103331;-5.08235817180293
8917747;43662.79672734853375;43669.31662998058891;-6.51990263205109
8917748;43664.29160761102685;43669.41686371496326;-5.12525610393251
8917749;43668.54285471780167;43675.07033316199522;-6.52747844419023
8917750;43674.32731747497746;43679.45801890896837;-5.13070143399372
8917751;43678.55110858612170;43685.08355111645506;-6.53244253033039
8917752;43682.13012601658556;43687.25143653733539;-5.12131052075336
8917753;43684.51603743581654;43691.06065038786619;-6.54461295204037
8917754;43685.54150118973484;43690.70517065689637;-5.16366946715482
8917755;43691.63019235158572;43698.18854175888555;-6.55834940728801
8917756;43695.35609672353166;43700.51262746510474;-5.15653074156945
8917757;43697.45945452738670;43704.01344882125704;-6.55399429387430
8917758;43697.55259094722715;43702.72891675788560;-5.17632581065709
8917759;43692.37715784111060;43698.93681205103348;-6.55965420991580
8917760;43688.33676721757365;43693.47047674025816;-5.13370952269484
8917761;43682.97561071435484;43689.53414885654638;-6.55853814218411
8917762;43680.72034980363242;43685.85522563973791;-5.13487583611606
8917763;43677.07878284939216;43683.58646152857546;-6.50767867918291
8917764;43676.98851311182079;43682.08903773530619;-5.10052462348744
8917765;43668.68454239040148;43675.19755102942872;-6.51300863902864
8917766;43666.04250736386894;43671.12957376694976;-5.08706640308116
8917767;43662.29710862706270;43668.81816609008820;-6.52105746302670
8917768;43663.52942023731885;43668.63391237182805;-5.10449213450152
8917769;43667.77303002717235;43674.29960165473312;-6.52657162756273
8917770;43673.90277524739940;43679.03351228695101;-5.13073703954531
8917771;43678.18990878094337;43684.73540202272125;-6.54549324177742
8917772;43681.79481392584421;43686.91496588648442;-5.12015196063183
8917773;43684.48081474536593;43691.02675958160398;-6.54594483623744
8917774;43685.47909497260116;43690.62106164071884;-5.14196666811681
8917775;43692.54756538155198;43699.04404270995292;-6.49647732840539
8917776;43696.10611645056633;43701.23848802447901;-5.13237157392035
8917777;43698.21235284057184;43704.72928539141867;-6.51693255084185
8917778;43698.49482550279208;43703.62951958231861;-5.13469407953376
8917779;43693.74882462639653;43700.20268327122176;-6.45385864482006
8917780;43688.93738849031070;43694.06951418673270;-5.13212569642794
8917781;43683.53330286130949;43690.03723011082184;-6.50392724950983
8917782;43681.27337550253287;43686.40720778398827;-5.13383228145002
8917783;43677.35480047248711;43683.86283883298893;-6.50803836050590
8917784;43677.13774705073592;43682.23733829990670;-5.09959124917399
8917785;43668.70390230100747;43675.21590815282980;-6.51200585181429
8917786;43665.93503757745202;43671.02115809478710;-5.08612051733119
8917787;43662.33263590010029;43668.83167995396070;-6.49904405385814
8917788;43663.53645949080965;43668.64029058142478;-5.10383109061921
8917789;43667.73764404386748;43674.25332895043539;-6.51568490657549
8917790;43673.90020640673174;43679.03472374868579;-5.13451734194999
8917791;43678.19567399362131;43684.72309039565880;-6.52741640203761
8917792;43681.69223690112995;43686.82073749349365;-5.12850059236302
8917793;43684.17068239484797;43690.70608929097943;-6.53540689612820
8917794;43685.43503032851731;43690.59311301997514;-5.15808269145190
8917795;43691.93826379098755;43698.49931204048335;-6.56104824949459
8917796;43695.70929428103409;43700.87969314900693;-5.17039886797767
8917797;43697.77911680166289;43704.33677962708316;-6.55766282542749
8917798;43697.80166571168957;43702.95937977998256;-5.15771406828652
8917799;43692.65828425070504;43699.19796933269390;-6.53968508198365
8917800;43688.35390777908469;43693.49863707939221;-5.14472930030576
8917801;43683.07103680599539;43689.60043282210972;-6.52939601611995
8917802;43680.95304298096016;43686.07085260424356;-5.11780962327830
8917803;43677.13817934148392;43683.67424783528986;-6.53606849381076
8917804;43676.93849941864755;43682.05463317775138;-5.11613375909547
8917805;43668.56282860674401;43675.07632423561154;-6.51349562886930
8917806;43665.93131861227448;43671.01764629337413;-5.08632768110158
8917807;43662.17565099217609;43668.67695916949015;-6.50130817731500
8917808;43664.14023975074088;43669.17793103225995;-5.03769128151084
8917809;43667.74888085429848;43674.21872405123577;-6.46984319693326
8917810;43673.77516055965680;43678.88020406639407;-5.10504350673704
8917811;43678.35488468066615;43684.82040956152196;-6.46552488085608
8917812;43682.30922413424560;43687.35066386971448;-5.04143973548244
8917813;43684.29280993839348;43690.80383458791766;-6.51102464952236
8917814;43685.68205165918334;43690.83584992041870;-5.15379826123179
8917815;43692.16473015255178;43698.69820543431706;-6.53347528176539
8917816;43695.93933950836072;43701.11861139192479;-5.17927188355579
8917817;43697.87925166699279;43704.44270934877568;-6.56345768177656
8917818;43697.73322223628929;43702.90914010021515;-5.17591786393362
8917819;43692.33250636237062;43698.89886837065569;-6.56636200828035
8917820;43687.84415308638563;43692.97730974888691;-5.13315666250181
8917821;43682.23166476781626;43688.77639451252617;-6.54472974470801
8917822;43680.05363396771281;43685.18968188457075;-5.13604791685353
8917823;43676.18729839220032;43682.71781522592210;-6.53051683372285
8917824;43675.61703354334168;43680.72026520254440;-5.10323165920130
8917825;43667.22553992516623;43673.76701702731225;-6.54147710214107
8917826;43664.72863436772604;43669.80992105654150;-5.08128668880533
8917827;43661.07271875547303;43667.58531970595504;-6.51260095048339
8917828;43662.38115793339239;43667.49319881632982;-5.11204088293495
8917829;43666.36375941344886;43672.88733636702091;-6.52357695356510
8917830;43672.68845947772934;43677.81459903278301;-5.12613955505960
8917831;43677.03177384965966;43683.56168328843341;-6.52990943877378
8917832;43680.84922333031864;43685.98393035501067;-5.13470702468633
8917833;43683.52105338474939;43690.05678560300294;-6.53573221825243
8917834;43684.96434858901921;43690.13555926208210;-5.17121067306701
8917835;43691.41378003339196;43697.96975208390359;-6.55597205051067
8917836;43695.24194564721256;43700.40814038798999;-5.16619474077173
8917837;43697.10839706008846;43703.66949943896907;-6.56110237887992
8917838;43696.97297671480919;43702.13700165293267;-5.16402493812128
8917839;43691.72945385521598;43698.27375998996285;-6.54430613473748
8917840;43687.27486793903518;43692.42614481762575;-5.15127687858533
8917841;43682.58867131464649;43689.05118868953286;-6.46251737488500
8917842;43679.85165552933904;43684.94298412717035;-5.09132859783187
8917843;43675.93124632163381;43682.44003539226833;-6.50878907063106
8917844;43675.46926274625002;43680.54992739050067;-5.08066464423746
8917845;43666.92397686681943;43673.43619007587404;-6.51221320906009
8917846;43664.95311125578883;43669.97295459080487;-5.01984333501157
8917847;43660.94141497042438;43667.41810060899297;-6.47668563856803
8917848;43662.18057901167776;43667.29615284426109;-5.11557383257912
8917849;43666.37867888485926;43672.88455012800114;-6.50587124313069
8917850;43672.70539775677025;43677.82190932324011;-5.11651156647305
8917851;43676.93789919750270;43683.46720628241746;-6.52930708492289
8917852;43680.74115532103315;43685.86406551054824;-5.12291018952011
8917853;43683.40090950644662;43689.93478720059647;-6.53387769414594
8917854;43684.97330161108403;43690.10729503054608;-5.13399341946202
8917855;43691.64043436951761;43698.19585145897872;-6.55541708946051
8917856;43695.39222438832076;43700.56135165696469;-5.16912726863886
8917857;43697.16602771501493;43703.72727097688767;-6.56124326187219
8917858;43696.87238280177553;43702.05383799042465;-5.18145518864800
8917859;43691.62558144508512;43698.17948614992201;-6.55390470484066
8917860;43687.00395881324221;43692.14832068888791;-5.14436187564574
8917861;43681.56505088634731;43688.09552943253220;-6.53047854618435
8917862;43679.29078526369995;43684.41610108046007;-5.12531581676096
8917863;43675.59574188362603;43682.13163099325902;-6.53588910961920
8917864;43674.88392918071622;43679.98317429158487;-5.09924511086882
8917865;43666.50922308964800;43672.99044101624168;-6.48121792660206
8917866;43663.84837033887015;43668.94009706282668;-5.09172672395852
8917867;43660.43654828931176;43666.92673594223015;-6.49018765292407
8917868;43661.99138326766115;43667.10185773398553;-5.11047446632367
8917869;43666.18953887256066;43672.69882371317362;-6.50928484061049
8917870;43672.77903863394749;43677.90275110887887;-5.12371247494312
8917871;43677.02617452566483;43683.54692033195170;-6.52074580628191
8917872;43680.98366505993181;43686.08302736266342;-5.09936230272865
8917873;43683.49443751860235;43690.01511959557683;-6.52068207696540
8917874;43685.28181635501824;43690.40945772866689;-5.12764137364511
8917875;43692.46317862978322;43698.93694851998589;-6.47376989020102
8917876;43695.76717847023974;43700.92298100149492;-5.15580253125434
8917877;43697.56078924664325;43704.07787046363956;-6.51708121699688
8917878;43697.64622519558179;43702.75730521098740;-5.11108001539781
8917879;43692.50654791107081;43698.98180497603607;-6.47525706495916
8917880;43687.18293394627835;43692.33050531733898;-5.14757137106286
8917881;43681.75088163684268;43688.26547756781656;-6.51459593096463
8917882;43679.33730169224145;43684.45054394203908;-5.11324224979768
8917883;43675.83016682137531;43682.37199792069441;-6.54183109932255
8917884;43675.24111382755655;43680.35846037833835;-5.11734655078383
8917885;43666.92089888170449;43673.42719966394361;-6.50630078224469
8917886;43664.38394867692841;43669.47703715106036;-5.09308847412882
8917887;43660.91573721300665;43667.41404448846151;-6.49830727545523
8917888;43662.42850997815549;43667.57342093575426;-5.14491095760296
8917889;43666.55332289894432;43673.04954440937581;-6.49622151042353
8917890;43672.95870701715467;43678.07398964511958;-5.11528262796866
8917891;43677.14446106505784;43683.67455263464944;-6.53009156958953
8917892;43680.95252534520114;43686.09248395803297;-5.13995861282623
8917893;43683.37262417889724;43689.90165810148756;-6.52903392259630
8917894;43685.03466339274746;43690.19896282573609;-5.16429943299218
8917895;43691.61960405706486;43698.16960586737696;-6.55000181030940
8917896;43695.36089136364899;43700.53858026793023;-5.17768890428061
8917897;43696.99647976271081;43703.55612185024802;-6.55964208752976
8917898;43696.63675827590487;43701.80689930363587;-5.17014102773097
8917899;43691.49876292477711;43698.04669634760648;-6.54793342283296
8917900;43686.69663901168678;43691.84544753281079;-5.14880852112818
8917901;43681.24312562280102;43687.76471022940677;-6.52158460661256
8917902;43679.20654886219563;43684.31642235988693;-5.10987349769726
8917903;43675.78144159275689;43682.30910716843209;-6.52766557568192
8917904;43675.54602478035667;43680.63596051505738;-5.08993573470613
8917905;43667.33125938085868;43673.84287088960991;-6.51161150874605
8917906;43664.70961263787467;43669.77453565927863;-5.06492302140035
8917907;43661.41387407272123;43667.89176791731734;-6.47789384458910
8917908;43663.34790513624466;43668.40664717344043;-5.05874203720664
8917909;43666.78080205630249;43673.25267138911295;-6.47186933280349
8917910;43673.23222938326944;43678.33280668981024;-5.10057730654736
8917911;43677.97636989095190;43684.44869172340987;-6.47232183245351
8917912;43681.50477996849804;43686.61181948941521;-5.10703952092497
8917913;43683.62640458274836;43690.15802992782847;-6.53162534508134
8917914;43685.30856530196615;43690.46472865078977;-5.15616334882638
8917915;43692.04564249702526;43698.59381062893954;-6.54816813190432
8917916;43696.00151101570373;43701.17557124560699;-5.17406022990863
8917917;43697.60883816600108;43704.14989903158857;-6.54106086558766
8917918;43697.07889938964217;43702.26130568896770;-5.18240629931305
8917919;43691.93457382483757;43698.47550029401464;-6.54092646918384
8917920;43687.03790268881858;43692.18457989933813;-5.14667721051779
8917921;43681.79867196259875;43688.31545543066022;-6.51678346805434
